comment_id,video_id,text,like_count,published_at,sentiment_score,sentiment_label
Ugz6Co3eMmJLAlAbnUN4AaABAg,lgwmCGT1I5Q,"Why in the world would Saudi Arabia bring down the price of oil when they would lose money, and Trump keeps talking about ethnically cleansing and taking over the Gaza Strip?",88,2025-03-09T03:17:19Z,-0.4019,negative
UgzW4jolPB2bD1s1eth4AaABAg,26M_HhZwr2c,I lost all hope in Jeffries when he said “What leverage do we have?”,64,2025-02-27T03:03:55Z,0.1531,positive
Ugzf5fb5LNGZ9rzxe494AaABAg,26M_HhZwr2c,I am a young black Republican man and I will die voting Republican.,57,2025-04-05T02:24:07Z,-0.5994,negative
Ugyz-nDegcMIeNiriIV4AaABAg,26M_HhZwr2c,I am so sick of January 6th!,41,2025-04-02T06:00:56Z,-0.674,negative
UgxE2NXy1m8cSr8yu694AaABAg,ORNMfDwlIuQ,Why isn't this labelled as terrorism?,253,2025-02-18T09:50:23Z,-0.6808,negative
Ugw3dpRpFra2aDu8EDx4AaABAg,ORNMfDwlIuQ,"Meanwhile, Luigi Mangione is facing terrorist charges. What a world.",252,2025-02-18T12:19:37Z,-0.7783,negative
UgxyTf1mcvpcsmjtag54AaABAg,ORNMfDwlIuQ,Technically speaking isn’t targeting someone for being Palestinian also antisemitic?  Last time I checked Palestinian Arabs are also Semitic.,156,2025-02-18T20:23:56Z,0.0,neutral
UgyxOPflWPIJxsN0UPh4AaABAg,uy5w8_FqXcI,Still pretending that the world cares what he wants.,168,2025-02-08T22:28:41Z,0.5267,positive
Ugxeyimxoihr71VJFOB4AaABAg,uy5w8_FqXcI,He thought he would divide and conquer but it was a huge miscalculation. The entire world is uniting against him.,167,2025-02-08T23:24:21Z,0.4497,positive
UgwrQqqXBkJTr6e79SR4AaABAg,uy5w8_FqXcI,it is reasonable to conclude that Trump’s simplistic solutions for complicated problems can be compared to a child aged 4 to 7 years old.,121,2025-02-08T22:47:21Z,-0.25,negative
UgwcMSc3Bb78bohJGLB4AaABAg,TUAFQsJsXgU,Please cover water ownership.  It's insane that so much of Americans' water supply is owned by private corporations and ultra wealthy individuals.  That's beyond perverse.,69,2025-01-14T01:24:31Z,-0.1779,negative
UgzrYPsPSPMPi74xsWx4AaABAg,TUAFQsJsXgU,"Why is Cenk ok with Bass using tax payer money to go to Ghana?!  I don’t care if it’s a republican, democrat, independent.  A city mayor has no business using tax payer money to go on an international trip unless there is a possible benefit to the city.",53,2025-01-14T02:22:08Z,0.7574,positive
Ugx_78lZ_85gHf3d1rJ4AaABAg,TUAFQsJsXgU,"Newsom is totally worthless.  Remember the high speed rail, how's that coming?",49,2025-01-14T02:10:38Z,-0.4927,negative
UgysXr7lZ7YgH-9bw9J4AaABAg,fNAfKmCAClI,Right vs left is not cutting it anymore. The ultimate battle of top 1% vs everyone else is becoming clearer each days.,69,2025-01-03T06:01:29Z,-0.1103,negative
UgzioY4VaEviovU0vbt4AaABAg,fNAfKmCAClI,Vivek comment ensures that he will never be president if he ever run for president this comment will haunt him .,58,2025-01-03T06:07:24Z,-0.4019,negative
Ugx8wZvgk8MxY0OzrEV4AaABAg,fNAfKmCAClI,"America first means American citizens first, not American multinational corporations first.",49,2025-01-03T05:52:36Z,0.0,neutral
UgzuH_EAnAU6LpnBfgl4AaABAg,zkUFLpO_RDI,"When the Presidential candidate is from your home state and you lose 1.8 million votes from that state, you know you've chosen a really bad candidate!",75,2025-01-02T03:27:04Z,-0.7773,negative
UgxOdSA7VeKSMvJl-x94AaABAg,zkUFLpO_RDI,"I was born and raised in Oakland. I heard someone say once, “a Democrat is really a Republican who hasn’t been robbed yet”.  It’s so true. That’s exactly one reason I became conservative. There is nothing that redpills faster than crime.",42,2025-01-02T05:08:52Z,0.03,neutral
Ugy_2wUhuQdf6IonH1F4AaABAg,zkUFLpO_RDI,This is why we need a major third party in the US.,33,2025-01-02T04:54:59Z,0.4549,positive
UgwWMW2kAPilTCuGL8F4AaABAg,OHbfdKT9GGY,"""Can I speak please?""......""Don't! Are you losing?"".......................Words of wisdom right there!",938,2025-01-01T02:33:59Z,0.6535,positive
Ugw-IjiAICSZ7XuTFzl4AaABAg,OHbfdKT9GGY,Protect Judges like him AT ALL COSTS.,782,2025-01-02T13:01:26Z,0.6249,positive
UgwThKvy2mFeDb-Zl8x4AaABAg,OHbfdKT9GGY,“Can I speak” judge “are you losing? Don’t speak”. 😂 legend,515,2025-01-01T00:34:37Z,0.0772,positive
UgxsUbSxLN-jDyUOunZ4AaABAg,K0IrkKawzRA,Kamala as governor of California would be the definitive turning California back to a red state lmaooo,117,2024-12-20T11:54:21Z,0.0,neutral
UgzHj72vnZlnII4Pa3R4AaABAg,K0IrkKawzRA,"The people who claim she ran a flawless campaign, are delusional. As someone who has severe social anxiety, I recognize the signs in Kamala Harris. She can deliver a prepared speech, but you take away the teleprompter and put her in front of the media or an audience and she turns into a mess.",34,2024-12-20T10:06:28Z,-0.4215,negative
Ugw4RIEbIeXFXJY_IBR4AaABAg,K0IrkKawzRA,people laughed at trump running 3 times and look at us now,32,2024-12-20T08:13:54Z,0.4588,positive
UgzPV-bcwrNKGo9SY-p4AaABAg,EzAlmon4OjA,Why would Hunter need an 11 year blanket pardon for all charges if he is innocent?,113,2024-12-03T03:39:45Z,0.3818,positive
UgyahFq-hX388GK7Ych4AaABAg,EzAlmon4OjA,He pardoned Hunter for ANY CRIME he may have committed for a DECADE.,105,2024-12-03T10:10:34Z,-0.3034,negative
Ugwd3kPoOf9nWkrror14AaABAg,EzAlmon4OjA,"If Hunter is only guilty of tax evasion and buying a gun, why does he need a blanket pardon for a decade?  Usually, pardons will list the specific crime. 🤔",78,2024-12-03T09:39:29Z,-0.6369,negative
UgxjAtwfHhEsgehxl6J4AaABAg,weSfx7XmALA,Remember when democrats told us that Bernie was too old in 2016?,583,2024-11-07T04:34:12Z,0.0,neutral
Ugyyue3htZ40CaVjwW14AaABAg,weSfx7XmALA,"The DNC really messed up when they chose Hillary. Bernie was the one that we wanted. 
I get tired of the two parties controlling who we vote for.",283,2024-11-07T06:56:54Z,-0.4391,negative
UgxF7fBjg6zKoM25pYp4AaABAg,weSfx7XmALA,Bernie knows this is his last terms. Don’t expect him to mince words anymore.,218,2024-11-07T04:37:18Z,0.0,neutral
Ugwb0lWjiFDyGExTGyJ4AaABAg,i26ZDrjkN8U,"You asked a guest with an opposing viewpoint a question, and you didn't interrupt him once. Very freaking refreshing!",792,2024-11-07T02:49:03Z,-0.3289,negative
UgxP3PJsgeqMIUC5W094AaABAg,i26ZDrjkN8U,Ana secretly voted for Trump,449,2024-11-10T23:17:05Z,0.0,neutral
UgzuFHFINTCaQ0QGYPd4AaABAg,i26ZDrjkN8U,Kamala was so progressive that Dick Cheney endorsed her,400,2024-11-07T12:41:20Z,-0.3744,negative
Ugzh6a0BSDFyuhLEAMZ4AaABAg,gYGy-Ea7jMw,Turns out alienating young men was not a winning strategy lol,1419,2024-11-06T08:24:11Z,0.0062,neutral
Ugz00gu48t4W-Fj9FT14AaABAg,gYGy-Ea7jMw,What a waste of a billion dollars. She didn't even win one swing state 😂,1270,2024-11-06T08:09:39Z,-0.4537,negative
UgzJMPmrpTOdsObx5bZ4AaABAg,gYGy-Ea7jMw,"2024: “We are done with the Democrat Party”…
2028: “Here’s why this is the most important election in our history and we must vote Democrat”…",939,2024-11-06T13:09:03Z,0.2716,positive
UgzGHizUoQ_CeGgeOvV4AaABAg,jhabrFcrmb4,"I don’t care which side did it, I’m just disgusted that this is happening. It’s ruining everything for those of us who want a free and FAIR election.",51,2024-10-29T12:25:34Z,0.6633,positive
Ugwtd7lE9jsvAbHlljB4AaABAg,jhabrFcrmb4,If trump can get a recount why not Harris,28,2024-11-11T18:13:49Z,0.0,neutral
UgwR74GJmww-bkQnPLN4AaABAg,jhabrFcrmb4,Of course he chsated! Ill never believe be got the popular vote!  Who can stomach him?!💙💙💙💙💙💙💙💙💙💙💙,22,2024-11-10T19:10:45Z,0.9943,positive
UgwSpUTemCvg8bfNm2R4AaABAg,qyQbW_iEkSM,"""he's a very very dumb man""!  No lies detected here...",871,2024-10-24T18:59:48Z,-0.3752,negative
UgxmjxWhE-CqJdj-khd4AaABAg,qyQbW_iEkSM,"Pure facts!. These folks are so in denial🤬
🗳️💙🌊🇺🇲🗳️💙🌊🇺🇲",707,2024-10-19T22:00:28Z,0.8655,positive
UgxN1HXamR08eLoVL4t4AaABAg,qyQbW_iEkSM,"100% true!  He is unfit to run a company, much less a country.",653,2024-10-19T17:09:01Z,0.4753,positive
UgyBpFHFBrUcH2mM05F4AaABAg,ltaep4m5DBM,They don't like losing control of the Citizens.,2595,2024-11-14T02:00:17Z,0.0191,neutral
Ugy2zu8rDJhsOo6yC8x4AaABAg,ltaep4m5DBM,"Moderate, control….. this is why we voted the way we voted! FREE SPEECH",1160,2024-11-20T20:53:03Z,0.6514,positive
Ugx7Hv-RCVX6ASzGrRl4AaABAg,ltaep4m5DBM,"She loses total control. She wants control over speech. Very, very nice.",1100,2024-11-18T17:25:14Z,0.2666,positive
UgzuWgG3ssZNv3vMCYt4AaABAg,4DR9KP_xqC4,"If it wasn't true, you would think this is a comedy sketch.",2370,2024-10-01T00:03:40Z,0.0433,neutral
UgzAclliUIcZvFhQv5t4AaABAg,4DR9KP_xqC4,How can a coward who wouldn’t fight for his country call someone else a coward!!!,1302,2024-10-01T02:52:51Z,-0.8582,negative
UgylNW5ZIEQ5R_wn1Ax4AaABAg,4DR9KP_xqC4,"One speaks English, the other speaks Trailer Park",726,2024-10-01T01:04:11Z,0.0,neutral
UgwXJKtcQevFYIbLfcJ4AaABAg,CM5FYB-yNVk,"There wasn't a coherent response from any of these people, it ranged from ignorance to delusion.",255,2024-09-24T19:46:33Z,-0.3612,negative
Ugyub-_0vENRMC92aUN4AaABAg,CM5FYB-yNVk,"""I love the poorly educated.""

-Donald J. Trump",176,2024-09-24T22:33:08Z,0.6369,positive
UgwtzorHCAUGmJN15NV4AaABAg,CM5FYB-yNVk,This is Why you don't Breed with your sisters and brothers!,169,2024-09-24T19:16:44Z,0.0,neutral
Ugxo7l_yGDxluJq9E9B4AaABAg,Nhfi_FiXG8k,MTG has been replaced and she don’t like it.,106,2024-09-13T04:16:58Z,0.3612,positive
UgymPEIRGpTyYawQs4F4AaABAg,Nhfi_FiXG8k,Curry is one of the most popular food in the world. The Indian spices is why Europe sought out new routes to India.,45,2024-09-13T05:05:14Z,0.4754,positive
Ugybk8SdCqe8sacFXeN4AaABAg,Nhfi_FiXG8k,This is getting sooooo ghetto for the republican party,37,2024-09-13T17:20:06Z,0.4019,positive
UgwAdxZGR-ET1x3HU-p4AaABAg,KWQaqtiN02g,"It's funny how she's crying about rapists, to actively defend a rapist...",85,2024-08-30T06:31:57Z,-0.8442,negative
UgyUjOffLwrSerSmijt4AaABAg,KWQaqtiN02g,"The man asks her a question regarding Trump's sexist comments
She responds with: IMMIGRANTS ARE DANGEROUS...",80,2024-08-30T03:32:42Z,-0.5904,negative
Ugwg0U7FqEgkZt0qwi54AaABAg,KWQaqtiN02g,A woman betraying womankind hits a low bar....,71,2024-08-30T05:13:13Z,-0.6808,negative
UgyaeAL1L1e-kYxXZWZ4AaABAg,6vdZr4ZGfcs,No wonder Marjorie Taylor Green is so intimidated by her. Jasmine is fire.!,152,2024-08-21T01:29:35Z,-0.824,negative
UgzaScI4ywQNgz4fbrx4AaABAg,6vdZr4ZGfcs,The contrast between the quality of these speakers from the DNC compared to the RNC is breathtaking.,100,2024-08-21T00:23:50Z,0.4588,positive
UgyPyMiVSw8YRv-8o0l4AaABAg,6vdZr4ZGfcs,"Love Jasmine ""Rocket"" Crockett!!! She Rocks the House with Truth and brings the Receipts!!😅 HARRIS WALZ 2024💙🗳️🇺🇲",35,2024-08-22T18:33:08Z,0.9368,positive
Ugyi4DvlnF8vGkE5ifB4AaABAg,4UQnZp5JnMc,'He's not an assassin!'. That's exactly what an assassin's accomplice would say.,266,2024-08-03T06:01:11Z,0.0,neutral
UgxzAfCbbTIigRG1hCh4AaABAg,4UQnZp5JnMc,The only reason he didn't get gold is because the target wasn't moving.,222,2024-08-03T14:18:15Z,0.0,neutral
UgwvpLE8OWRUucUAVNR4AaABAg,4UQnZp5JnMc,"Everyone else looks like they've been training for months, locked in, and this dude looks like he was at a PTA meeting for his daughter's school when the Turkish government asked him to get on a plane and compete.",176,2024-08-03T06:41:49Z,0.6124,positive
UgyURurEGCWAPxb8FId4AaABAg,FDKBbOwu-5M,One thing is clear: he didn’t like Trump.,107,2024-07-16T15:27:44Z,0.6249,positive
UgyJWIQIOuAXWCugmHZ4AaABAg,FDKBbOwu-5M,He has no social media presence because it was scrubbed for 5 hours before they decided to release the name.,81,2024-07-16T04:07:26Z,-0.296,negative
UgwJsnKpAFETYwzPLJt4AaABAg,FDKBbOwu-5M,You had to register as a Republican to vote for Nikki Haley...,76,2024-07-16T15:18:11Z,0.0,neutral
UgznpJBlz03Q1Pw5Vcx4AaABAg,XFx8ivNJpIs,"People who say its fake, you should say that to the guy who died",1172,2024-07-14T06:20:20Z,-0.7717,negative
Ugx36EcfzxDH1hQMWmp4AaABAg,XFx8ivNJpIs,"No matter your ideology, the unraveling this represents is terrible for our political system.",667,2024-07-14T02:13:08Z,-0.4895,negative
UgynnH05_eF7q5jwQMt4AaABAg,XFx8ivNJpIs,Cenk thank you for showing that politics is one thing and a man’s life is another.,535,2024-07-14T02:43:11Z,0.3612,positive
UgzhzhUO4yI5zzIfLiN4AaABAg,DkHxBwUyuZg,A child being trafficked has not committed prostitution.,270,2024-07-03T13:27:36Z,-0.2057,negative
Ugw0X9pRZmdW43Tkm454AaABAg,DkHxBwUyuZg,Crimes are only illegal if you're poor,209,2024-07-03T08:37:30Z,-0.7717,negative
UgzU-T5KUE8sirmRu954AaABAg,DkHxBwUyuZg,"How can they call a 14-15 year old child a ""prostitute""....she is a victim...this is insane",185,2024-07-03T23:31:37Z,-0.4019,negative
UgwEqS5mnrd1Iu3rMKV4AaABAg,F2ISI3Mq-RI,"To be honest, Trump took it easy on Biden last night.",342,2024-06-29T04:51:08Z,0.7351,positive
Ugx5zZuj1EJrx565OgJ4AaABAg,F2ISI3Mq-RI,Trump actually showed restraint on bashing Bidens fumbles.,148,2024-06-29T03:08:06Z,0.0,neutral
Ugx6ecaov0ZjL_LhC4t4AaABAg,F2ISI3Mq-RI,You could tell that even Trump felt sorry for him at times.,146,2024-06-29T21:49:27Z,-0.0772,negative
UgwJTAb1XrskTnFg0r14AaABAg,UgKg9t9TM_k,"MTG should not be boo'd, she should be BOOTED straight outta Congress!!🙏🇺🇲💙💯",2634,2025-03-02T05:26:46Z,0.7707,positive
Ugw34sQ_WndvOO3DDIB4AaABAg,UgKg9t9TM_k,This member of Congress is the truest example of wasted taxpayers money,2334,2025-02-27T19:50:42Z,-0.0772,negative
UgyeGrLYEBbC_0bbCwV4AaABAg,UgKg9t9TM_k,She's just one more reason why the rest of the world is laughing at us!,2171,2024-06-18T20:37:48Z,0.5411,positive
UgxI6wlQyWbkSc22wRp4AaABAg,cMY16Dh4ut0,"Please, as a German I want to shout out to the decent US citizens : 'don't make the same mistakes Germany made'.",8512,2024-06-24T09:43:38Z,0.0258,neutral
UgxUck5E5yzhV4yjD3N4AaABAg,cMY16Dh4ut0,Every single person signed onto that project is a traitor.,7968,2024-06-15T16:04:24Z,0.0,neutral
UgyRxxOhrxZWP6c67uJ4AaABAg,cMY16Dh4ut0,"I am glad that project 2025
is being spoken about and not being hidden.",2531,2024-07-17T20:00:08Z,0.4588,positive
Ugw37M60AO15IOHlDEN4AaABAg,Y9MkN5B-DbU,"Imagine a faith so bankrupt that you think bringing prayer into schools is following Jesus, but offering free lunches is not.",224,2024-05-27T12:03:10Z,0.5487,positive
UgzGdxYrPI_9aKQLEi14AaABAg,Y9MkN5B-DbU,The constitution was written by men who explicitly said no religion should dictate how people live.,161,2024-05-24T16:38:24Z,-0.296,negative
UgznpN96Qqgs7Ps0b7Z4AaABAg,Y9MkN5B-DbU,"I attended public schools for 13 years and never once was the Bible taught!  

That is what Church and Sunday School was for!!!",149,2024-05-24T23:16:36Z,0.0,neutral
UgwEj19RCEqQIXBzRHh4AaABAg,kMMLy8__6HQ,"Trump NEVER planned on going to Baron's graduation, who are you kidding?",76,2024-05-10T04:15:51Z,0.1027,positive
UgxmIc4qiSC0LFyXsiF4AaABAg,kMMLy8__6HQ,How any sentient human being can view Trump with nothing less than abject disgust is beyond me.,50,2024-05-10T05:38:35Z,-0.5627,negative
Ugxap3x61y5Z_U8yWs94AaABAg,kMMLy8__6HQ,His son does not want him there. It’s embarrassing.,49,2024-05-10T05:39:44Z,-0.4257,negative
UgyN3VggEiW32vfWirB4AaABAg,ZZ5Hg7g0fBc,Lara elections aren't over until all the votes are counted not when a clock chimes.,1595,2024-05-10T00:53:05Z,0.0,neutral
UgzWHeTzhznKOXDPDKl4AaABAg,ZZ5Hg7g0fBc,Who the hell is Lara Trump? I've legitimately never heard of her.,1114,2024-05-10T00:34:22Z,-0.6808,negative
Ugzg0pgGjFbFgdxMQbR4AaABAg,ZZ5Hg7g0fBc,"Being a Navy Veteran, in the 70's, I just want to remind everyone that all service members of all military branches vote wherever they are in the world at the moment of the U.S. Elections by mail in absentee ballot which takes time for sall of the ballots to be sent back to the States and counted. Citizens forget that military are eligible to vote too! Did you forget ???",635,2024-05-10T01:17:02Z,-0.6632,negative
Ugxd3G0gWvLLZDFgnVl4AaABAg,YQ7IudJBpf0,Dennis Prager holds a Guinness World Record as the worlds most flexible moral contortionist.,477,2024-04-18T19:15:11Z,0.2944,positive
UgwhNaqs__4y0mylG-h4AaABAg,YQ7IudJBpf0,Prager was triggered! This is the same person that called January 6th a smokescreen.,213,2024-04-18T19:52:17Z,0.0,neutral
UgzFdHjPiunrNEouEPZ4AaABAg,YQ7IudJBpf0,"How I think I sound like in an argument: Dave
How I really sound like in an argument: Cenk",210,2024-05-09T14:29:48Z,0.0717,positive
UgwmFqLrAMijLn7z2wJ4AaABAg,1qUS5gdGUtE,"When cornered, she said, ""How 'bout we keep religion out of it?"" You just made our point, lady.",1128,2024-04-06T15:29:41Z,-0.2732,negative
UgzpX1WC5M0zso9rVHd4AaABAg,1qUS5gdGUtE,It's okay for you to be religious.  But don't push your religion on me.,707,2024-04-06T14:33:11Z,0.1154,positive
Ugxpd8wTNQaG5VxkLMh4AaABAg,1qUS5gdGUtE,"The woman who said “maybe let’s keep religion out of it,” you’re so close. You’re so so close.",481,2024-04-07T01:52:27Z,0.0,neutral
UgyW96RxiPhNbsLh1Wd4AaABAg,yGzo8wgXc_U,If you can't criticize the guy then it's a cult. Period.,239,2024-04-01T12:33:23Z,0.2924,positive
Ugw17o1Jy-1m_vfkimB4AaABAg,yGzo8wgXc_U,How do these people have jobs?  Drive a car? Go to the market?  This lack of education is astounding.,124,2024-04-01T04:17:51Z,0.1815,positive
Ugx7_yWRAKNTbiMja5l4AaABAg,yGzo8wgXc_U,The fact that none of them knows about the bill says it all,96,2024-04-01T11:04:56Z,0.0,neutral
UgxzQ6i09-jyVa2yqpZ4AaABAg,y7AuiemutsM,This woman is physical proof of the damage that Trump and his acolytes did to this nation.,352,2024-03-20T16:39:08Z,-0.4939,negative
UgxrvCooRwvQJ40aS4t4AaABAg,y7AuiemutsM,"The gullibility, ignorance and abject stupidity of these people is astounding. And they vote. And that's why it is SO important for informed people to get out and vote.",140,2024-03-20T16:23:44Z,-0.2305,negative
Ugz4eOFIUdYC6ZH8zFt4AaABAg,y7AuiemutsM,"Remember, not only is she able to vote, she’s also qualified to sit jury service in a court case involving you. 😳",115,2024-03-20T17:37:14Z,0.0,neutral
UgzqzibZbYJgrl1H80F4AaABAg,ZLGX1eWo3VA,America is under attack by Americans. That's the saddest part of it all.,223,2024-03-20T22:04:07Z,-0.7964,negative
UgxCmj5JVX3bKdT0Lbt4AaABAg,ZLGX1eWo3VA,It’s shocking that these people survived into adulthood.,174,2024-03-20T06:51:45Z,0.1531,positive
UgxBk4Q2RgRwzhegWsx4AaABAg,ZLGX1eWo3VA,"""It didn't happen that way"" ""Did you see the video?"" ""No""  
That right there says it all.",92,2024-03-20T17:39:36Z,0.0,neutral
UgyGwbbIdFA1-ZSf-Yp4AaABAg,tgKdF8vwUco,We Need You to Become a Member Today: https://go.tyt.com/theyoungturksmember,430,2024-03-01T00:23:19Z,0.0,neutral
Ugyw952tV68AgRDn7p54AaABAg,tgKdF8vwUco,"The survivors of the holocaust, creating the largest concentration camp in history.....",94,2024-03-01T13:22:57Z,0.296,positive
Ugwfbipydqc-4-RD7314AaABAg,tgKdF8vwUco,"Its very overwhelming to see the unconscious support for genocide, it comes to them and our officials so naturally, I just can't even express the disgust I feel.",93,2024-03-01T21:36:21Z,-0.296,negative
UgzKWmPcqLejJ6_EUoV4AaABAg,kR3SUDOB1W8,Don't Palestinians have a right to defend themselves against Israel's illegal occupation of Palestine?,1679,2024-03-03T08:38:19Z,-0.5574,negative
UgwG5mleLFMzw7R6xkF4AaABAg,kR3SUDOB1W8,There's a fourth point.. Do not let them fool international opinion using antisemitism melting it by criticizing zionism...,381,2024-02-29T14:03:27Z,-0.0243,neutral
UgyJYEFlCNJkC5so_FV4AaABAg,kR3SUDOB1W8,"If defending yourself murdering over 12,000 children then it’s no longer defending yourself",271,2024-03-20T13:12:41Z,-0.7579,negative
UgwP3pw70c3sl14at494AaABAg,lCNr1l1Wwy8,This is proof that not all sickness can be cured by a doctor.,46,2024-02-08T10:29:58Z,0.0,neutral
UgwxvhE3HRiIpmyccu54AaABAg,lCNr1l1Wwy8,When SHTF food deliveries to blue cities will stop overnight.,28,2024-02-17T14:45:25Z,-0.296,negative
UgxSJI1vGsy7g-02_n54AaABAg,lCNr1l1Wwy8,You can't fix stupid.,18,2024-02-12T00:12:58Z,0.4168,positive
Ugy53WSMnX1VX_A3OBR4AaABAg,BwJsZlwTr2Y,Should you become an annual member? Of Couuuurse! Click Here: https://go.tyt.com/tytjoin,41,2024-02-06T02:35:18Z,0.0,neutral
UgxOwJRNLVA3pAz1JJJ4AaABAg,BwJsZlwTr2Y,"Harsh, but how many have even thought the same thing, even for just a little bit?",14,2024-02-06T12:16:16Z,-0.2382,negative
UgyqQzF1KHnUKQ0Yalh4AaABAg,BwJsZlwTr2Y,Oh dear god..... I agree with Coulter. Im gonna need therapy,12,2024-02-06T15:44:58Z,0.7351,positive
Ugxt4dqtuIymju1Rarl4AaABAg,m9u3-CKSXpU,"""If you're a conservative, if you're a Christian, if you're a white, if you're a male, it doesn't matter what color you are.""   Ummm, what??",527,2024-02-02T22:56:48Z,-0.1114,negative
UgyToGk65shG1QLHknJ4AaABAg,m9u3-CKSXpU,"""What colleges?""
""Duh, I don't know, Google it.""

It's not ""Do your own research"" anymore, it's now ""Do my own research for me"".",281,2024-02-03T14:21:39Z,0.0,neutral
UgzRGSevFo8isOrIJ3x4AaABAg,m9u3-CKSXpU,"That guy with the ""Farmers for Trump"" hat doesn't realize that Trump's tariffs hurt his business badly.",232,2024-01-28T18:44:22Z,-0.7579,negative
UgxXkccmWc20fMutZ_54AaABAg,ER7FbqP8xyQ,"So beautiful that the lady at 1:35 ""had a black man at the door the other day"" to prove that she ""doesn't have a problem"" with black people.  I'm confident all the black people reading this are touched and moved by her loving attitude.",132,2024-01-23T22:55:08Z,0.9267,positive
UgyjT5rOXUtWT6lBT5J4AaABAg,ER7FbqP8xyQ,What was the cause of the Civil War? “There was a black man at my door the other day.”,87,2024-01-23T03:36:18Z,-0.5994,negative
UgwQewV4wiXFwUZL71R4AaABAg,ER7FbqP8xyQ,I'm a senior and I'm shocked at the ignorance! Why am I paying school taxes?,47,2025-11-07T15:38:43Z,-0.6239,negative
Ugwe0KaDLAau_xPWXxh4AaABAg,9O4WNTFN2-8,The people who call Biden Communist crack me up. Do they understand what that word means?,198,2024-01-23T23:54:03Z,0.0,neutral
UgzAwWLbFR5yL_DG0wB4AaABAg,9O4WNTFN2-8,"Remember when Trump said : ""I love the uneducated""... These are the ones folks",175,2024-01-08T00:55:30Z,0.6369,positive
UgypBJ2VDDUh6vcBQRh4AaABAg,9O4WNTFN2-8,The confidence in their complete and utter ignorance is astounding.,167,2024-01-08T06:16:45Z,0.553,positive
UgyPqB-pkXwLbBWjdE14AaABAg,LC6QIVT9H-E,Wear it like a badge of honour Cenk. It means that you've been recognised for standing up for what is right and speaking the truth.,482,2023-12-19T03:25:11Z,0.8176,positive
UgxI0asD9YCA1vLQ0Eh4AaABAg,LC6QIVT9H-E,Should you become a member? Of Couuuurse! Click Here: https://go.tyt.com/tytjoin,323,2023-12-19T01:38:40Z,0.0,neutral
UgwDwtSXOmFmCCZz8qJ4AaABAg,LC6QIVT9H-E,"As a Palestinian Christian, I stand with Cenk and Ana ❤️",251,2023-12-19T06:13:12Z,0.0,neutral
UgxW9p4cVNLEUvb1hg54AaABAg,MEc2gfWcQEc,Every American should be asking this question.,1743,2023-12-14T18:56:56Z,0.0,neutral
Ugw5hQivl0yxokxWwGd4AaABAg,MEc2gfWcQEc,Yup... $260 billion since 1947. Account for inflation it's over 1 trillion.,727,2023-12-10T07:22:08Z,0.0,neutral
UgxHvo296xUdix_9qB14AaABAg,MEc2gfWcQEc,WTF IS THE US GIVING MONEY TO OTHER COUNTRIES WHEN WE CANT TAKE CARE OF OUR OWN.? 😤😤😤,468,2023-12-10T14:06:44Z,-0.6778,negative
Ugx2wOxgTzejReFSgkh4AaABAg,Lq0cctQ7i8I,"I enjoied watching him challenging his guest with unconfortable questions. A shame that ""true"" journalism is getting punished while dull-minded shows are allowed to ""kill""your mind and brain ...",52,2023-12-01T06:14:28Z,-0.4019,negative
UgzyIV5b0UBDcWAPw_h4AaABAg,Lq0cctQ7i8I,"Mehdi Hasan was the main reason i started paying attention to MSNBC again.
Man!!!
Very disappointing.  He was the only real journalist.",47,2023-12-01T06:18:36Z,-0.6563,negative
UgzEj1ZCpKefChS8ktp4AaABAg,Lq0cctQ7i8I,"I absolutely love his show, that is a big loss to truth seekers.",38,2023-12-01T15:01:08Z,0.6697,positive
UgxI6IKhWU95QivuoI94AaABAg,pI93NB0qq2Y,"I am a 71 year old Democrat and I still work and pay taxes.
What is wrong with these deplorables?",312,2023-11-23T00:47:52Z,-0.5423,negative
UgxcRuIJFsdccOZExG14AaABAg,pI93NB0qq2Y,Truly scary that a Trump supporter could watch this and not see how embarrassing it is. She literally said nothing of substance.,302,2023-11-22T17:19:46Z,0.4559,positive
Ugy8U-n7Ye7cN1aNDCR4AaABAg,pI93NB0qq2Y,"“He’s destroying the country.”
“How?”
“I don’t know.” 

At least she’s honest that she has no idea and she’s just repeating what she hears on the Facebook.",282,2023-11-23T02:04:16Z,-0.3612,negative
Ugzl5XdqPpl2pi5MjxB4AaABAg,rBLjOXkKAnE,It’s crazy to hear Obama and Trump’s views toward BB but those presidents still sent Israel military aide,134,2023-11-07T04:51:35Z,-0.1779,negative
UgxvjVEJ1Avk7uXpPJl4AaABAg,rBLjOXkKAnE,Should you become a member? Of Couuuurse! Click Here: https://go.tyt.com/tytjoin,133,2023-11-07T04:05:39Z,0.0,neutral
UgwY2f69yJE-Dv72CXd4AaABAg,rBLjOXkKAnE,"""If you want to solve the problem, you have to take in the WHOLE truth.""  Bang on Obama!",32,2023-11-12T18:49:16Z,0.2481,positive
UgzAhajq-qpDOm9WRWZ4AaABAg,fZNdjT7b04s,You telling me it's 70 million of those in our country???,1016,2023-12-06T03:30:12Z,0.0,neutral
UgzafaZ0dfqTZ_jOqy14AaABAg,fZNdjT7b04s,A mind is a terrible thing to waste 😂,939,2023-11-07T02:58:57Z,-0.4588,negative
